Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,0939262773608789;2000000
Mean;0,113924714345024;8153036,35159814
Minimum;0,00164782942738384;0
Maximum;0,242230925825424;57142857,1428571
Statistical range;0,240583096398041;57142857,1428571
Standard deviation;0,0910982515116176;12997612,9914785
Count;7825;7825
