Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.00247505850097696,14723926.3803681
Mean,0.00506911707279104,13283438.3500567
Minimum,0.00166308278721772,0
Maximum,0.0192004538257606,20512820.5128205
Statistical range,0.0175373710385429,20512820.5128205
Standard deviation,0.00381888374630272,4685267.8753133
Count,1332,1332
