Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.290017979219556,1999888.93619384
Mean,0.127151309413577,3681467.75824804
Minimum,0.00164139259368312,0
Maximum,0.308144102920778,57142857.1428572
Statistical range,0.306502710327095,57142857.1428572
Standard deviation,0.0832449414058404,7319616.79744212
Count,18301,18301
