Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.28342666151002,1999627.16236318
Mean,0.125808015261616,3697756.67957707
Minimum,0.00164139259368312,0
Maximum,0.308144102920778,57142857.1428572
Statistical range,0.306502710327095,57142857.1428572
Standard deviation,0.0821579654784125,7355202.98011034
Count,18111,18111
