Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.0734626059420407,14237288.1355932
Mean,0.0669156600640755,11755394.1312956
Minimum,0.000831541393608859,1578545.36196215
Maximum,0.106019897211809,66666666.6666667
Statistical range,0.1051883558182,65088121.3047045
Standard deviation,0.0243052702700685,5225515.55841615
Count,6396,6396
