Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.0826454316847958,14217232.5575619
Mean,0.0684604732238336,11775585.5810684
Minimum,0.000831541393608859,1578545.36196215
Maximum,0.106019897211809,66666666.6666667
Statistical range,0.1051883558182,65088121.3047045
Standard deviation,0.0232195608159812,5130341.29053807
Count,7302,7302
