Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,158191625028849;2000000
Mean;0,0298618845011267;22537508,9909789
Minimum;0,00164782942738384;46136,1014994233
Maximum;0,159839454456232;50000000
Statistical range;0,158191625028849;49953863,8985006
Standard deviation;0,0601261711361327;16279118,4911951
Count;533;533
