Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,232343949261121;2000000
Mean;0,129181179605525;8646365,15401408
Minimum;0,00164782942738384;0
Maximum;0,242230925825424;50000000
Statistical range;0,240583096398041;50000000
Standard deviation;0,100020822080414;13388022,2702568
Count;1715;1715
