Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.276835343800485,2000323.18146639
Mean,0.126057756611312,5316620.83546027
Minimum,0.00164139259368312,0
Maximum,0.308144102920778,57142857.1428572
Statistical range,0.306502710327095,57142857.1428572
Standard deviation,0.0945746466691395,9856053.02349174
Count,22200,22200
