Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.30036977911368,1999634.47541847
Mean,0.249993138176945,2071831.96717553
Minimum,0.00421403464315517,0
Maximum,0.329983700998127,50000000
Statistical range,0.325769666354972,50000000
Standard deviation,0.0971877358284563,2442744.86787168
Count,2345,2345
