Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,0692088359501213;1994017,94616152
Mean;0,038168037322124;16067388,8140457
Minimum;0,00164782942738384;0
Maximum;0,257061390671879;57142857,1428571
Statistical range;0,255413561244495;57142857,1428571
Standard deviation;0,0752949739878699;15061092,9543583
Count;6457;6457
