Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,0428435651119798;1990049,75124378
Mean;0,0426193093324999;13252438,8160554
Minimum;0,00164782942738384;0
Maximum;0,257061390671879;57142857,1428571
Statistical range;0,255413561244495;57142857,1428571
Standard deviation;0,0661515281510942;14622860,1911211
Count;9692;9692
