Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,0692088359501213;2000000
Mean;0,0428202105746409;13048939,846803
Minimum;0,00164782942738384;0
Maximum;0,257061390671879;57142857,1428571
Statistical range;0,255413561244495;57142857,1428571
Standard deviation;0,0655738035451302;14570179,4072063
Count;9878;9878
