Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,229048290406354;2000936,33559294
Mean;0,0819805752111014;8825818,54088195
Minimum;0,00164782942738384;0
Maximum;0,257061390671879;57142857,1428572
Statistical range;0,255413561244495;57142857,1428572
Standard deviation;0,0791624446925594;12660976,0083659
Count;25233;25233
