Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,191148213576525;1998334,72106578
Mean;0,100927434211028;8038311,2186726
Minimum;0,00164782942738384;0
Maximum;0,301552785211243;57142857,1428572
Statistical range;0,299904955783859;57142857,1428572
Standard deviation;0,0910604346741482;12175092,6625787
Count;34618;34618
