Meta data
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (Dev1/0),0.00002481,0.00000001,2202

Data
Channel 0 (Dev1/0)
-0.0543699419294442
-0.0609612596389795
-0.0708482362032826
-0.0774395539128179
-0.0823830421949694
-0.0889743599045048
-0.0939178481866563
-0.0988613364688078
-0.103804824750959
-0.108748313033111
-0.113691801315262
-0.11698746017003
-0.120283119024798
-0.120283119024798
-0.120283119024798
-0.11698746017003
-0.110396142460495
-0.100509165896192
-0.0823830421949694
-0.0428351359377573
0.0362606765766671
0.0889912182529499
0.118652147945859
0.154904395348304
0.156552224775687
0.141721759929233
0.141721759929233
0.126891295082778
0.117004318518475
0.115356489091091
0.11041300080894
0.103821683099404
0.102173853672021
0.0955825359624853
0.0873433888255661
0.0791042416886469
0.0692172651243439
0.0593302885600408
0.0510911414231216
0.0412041648588186
0.0313171882945155
0.0214302117302125
0.0131910645932933
0.00330408802899025
-0.00493505910792895
-0.0115263768174643
-0.0214133533817674
-0.0280046710913027
-0.0378916476556058
-0.046130794792525
-0.0543699419294442
-0.0626090890663634
-0.0708482362032826
-0.0774395539128179
-0.0823830421949694
-0.0889743599045048
-0.0939178481866563
-0.0988613364688078
-0.103804824750959
-0.110396142460495
-0.113691801315262
-0.11698746017003
-0.120283119024798
-0.120283119024798
-0.120283119024798
-0.11698746017003
-0.110396142460495
-0.100509165896192
-0.0807352127675856
-0.0428351359377573
0.0362606765766671
0.0889912182529499
0.118652147945859
0.154904395348304
0.156552224775687
0.143369589356617
0.141721759929233
0.126891295082778
0.117004318518475
0.115356489091091
0.11041300080894
0.103821683099404
0.100526024244637
0.0955825359624853
0.0873433888255661
0.0807520711160307
0.0708650945517277
0.0593302885600408
0.0510911414231216
0.0412041648588186
0.0313171882945155
0.0214302117302125
0.0131910645932933
0.00330408802899025
-0.00493505910792895
-0.0115263768174643
-0.0214133533817674
-0.0280046710913027
-0.0378916476556058
-0.046130794792525
-0.0543699419294442
-0.0626090890663634
-0.0708482362032826
-0.0774395539128179
-0.0823830421949694
-0.0889743599045048
-0.0939178481866563
-0.0988613364688078
-0.103804824750959
-0.108748313033111
-0.113691801315262
-0.11698746017003
-0.118635289597414
-0.120283119024798
-0.120283119024798
-0.11698746017003
-0.110396142460495
-0.100509165896192
-0.0823830421949694
-0.0428351359377573
0.0362606765766671
0.0889912182529499
0.117004318518475
0.154904395348304
0.156552224775687
0.141721759929233
0.140073930501849
0.126891295082778
0.117004318518475
0.115356489091091
0.11041300080894
0.103821683099404
