Meta data
Physical channel,Start Time,Sample Interval,Sample Count
Channel 0 (Dev1/0),0.00002481,0.00000001,2202

Data
Channel 0 (Dev1/0)
-0.0280046710913027
-0.0313003299460704
-0.0362438182282219
-0.0411873065103734
-0.0477786242199088
-0.0510742830746765
-0.056017771356828
-0.0593134302115957
-0.0642569184937472
-0.0692004067758987
-0.0741438950580502
-0.0790873833402018
-0.0823830421949694
-0.0856787010497371
-0.0856787010497371
-0.0856787010497371
-0.0856787010497371
-0.0807352127675856
-0.0724960656306664
-0.0510742830746765
0.0148388940206771
0.0774564122612631
0.0791042416886469
0.123595636228011
0.123595636228011
0.100526024244637
0.102173853672021
0.0889912182529499
0.0758085828338792
0.0741607534064954
0.0708650945517277
0.0609781179874247
0.0626259474148085
0.0560346297052731
0.0477954825683539
0.0444998237135863
0.0379085060040509
0.0313171882945155
0.0280215294397478
0.0214302117302125
0.016486723448061
0.0131910645932933
0.00824757631114177
0.00330408802899025
0.0000084291742225677
-0.00328722968054511
-0.00658288853531279
-0.0115263768174643
-0.0164698650996158
-0.0214133533817674
-0.0263568416639189
-0.0313003299460704
-0.0378916476556058
-0.0428351359377573
-0.046130794792525
-0.0510742830746765
-0.056017771356828
-0.0609612596389795
-0.0642569184937472
-0.0692004067758987
-0.0741438950580502
-0.0790873833402018
-0.0823830421949694
-0.0856787010497371
-0.087326530477121
-0.087326530477121
-0.0840308716223533
-0.0807352127675856
-0.0708482362032826
-0.0527221125020603
0.0131910645932933
0.0774564122612631
0.0791042416886469
0.121947806800627
0.123595636228011
0.102173853672021
0.102173853672021
0.0873433888255661
0.0741607534064954
0.0741607534064954
0.0708650945517277
0.0609781179874247
0.0626259474148085
0.0560346297052731
0.0477954825683539
0.0444998237135863
0.0379085060040509
0.0313171882945155
0.026373700012364
0.0214302117302125
0.016486723448061
0.0131910645932933
0.00824757631114177
0.00495191745637409
0.00165625860160641
-0.00328722968054511
-0.00823071796269663
-0.0115263768174643
-0.0164698650996158
-0.0214133533817674
-0.0280046710913027
-0.0313003299460704
-0.0378916476556058
-0.0428351359377573
-0.046130794792525
-0.0510742830746765
-0.056017771356828
-0.0609612596389795
-0.0642569184937472
-0.0708482362032826
-0.0741438950580502
-0.0790873833402018
-0.0823830421949694
-0.0840308716223533
-0.0856787010497371
-0.087326530477121
-0.0840308716223533
-0.0807352127675856
-0.0724960656306664
-0.0527221125020603
0.0115432351659094
0.0774564122612631
0.0791042416886469
0.123595636228011
0.123595636228011
0.102173853672021
0.102173853672021
