Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.186144651845098,1997820.55938976
Mean,0.199256668972324,2056847.16333927
Minimum,0.00421403464315517,0
Maximum,0.329983700998127,50000000
Statistical range,0.325769666354972,50000000
Standard deviation,0.083025504514547,2342840.23820263
Count,7379,7379
