Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.215758573729545,2002181.86485272
Mean,0.215686354323066,2085351.03419713
Minimum,0.00421403464315517,0
Maximum,0.329983700998127,50000000
Statistical range,0.325769666354972,50000000
Standard deviation,0.0949703599056568,2668275.07929536
Count,4301,4301
