Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.0868194433860481,14197061.8034448
Mean,0.0631064894222911,12818567.2843508
Minimum,0.000831541393608859,0
Maximum,0.100176280830055,20000000
Statistical range,0.0993447394364466,20000000
Standard deviation,0.0192861737979204,3474226.29711953
Count,31480,31480
