Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.0200352561660111,14219743.8354971
Mean,0.0275961444330653,13479402.4040561
Minimum,0.0158482006781924,1775147.92899408
Maximum,0.0409053146722727,14455184.3087332
Statistical range,0.0250571139940803,12680036.3797391
Standard deviation,0.00543255828896608,2658531.07099889
Count,591,591
