Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.0392357099917717,14159751.0373444
Mean,0.0274108995681471,13423435.278553
Minimum,0.000831541393608859,1576576.57657658
Maximum,0.0409053146722727,14455184.3087332
Statistical range,0.0400737732786638,12878607.7321566
Standard deviation,0.00578944196547563,2716528.45392387
Count,913,913
