Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,258709220099263;2000402,52001927
Mean;0,0866895000883201;8647276,71753599
Minimum;0,00164782942738384;0
Maximum;0,258709220099263;57142857,1428572
Statistical range;0,257061390671879;57142857,1428572
Standard deviation;0,0821597282656607;12550421,2666154
Count;27600;27600
