Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,209274337277748;2000000
Mean;0,0951237873206922;8246104,87557577
Minimum;0,00164782942738384;0
Maximum;0,276835343800485;57142857,1428572
Statistical range;0,275187514373101;57142857,1428572
Standard deviation;0,0875902873333724;12279713,9391858
Count;31228;31228
