Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,219161313842051;1993024,41454908
Mean;0,0927353790371036;8390154,40864442
Minimum;0,00164782942738384;0
Maximum;0,276835343800485;57142857,1428572
Statistical range;0,275187514373101;57142857,1428572
Standard deviation;0,0863708428052279;12377742,6289253
Count;30466;30466
