Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.0211693269720854,2030456.85279188
Mean,0.0211693269720854,2030456.85279188
Minimum,0.0211693269720854,2030456.85279188
Maximum,0.0211693269720854,2030456.85279188
Statistical range,0,0
Standard deviation,0,0
Count,1,1
