Data
Headers,Channel 0 (Dev1/0) Amplitude,Channel 0 (Dev1/0) Frequency
Channel,Channel 0,Channel 0
Measurement,Amplitude,Frequency
Value,0.00846112053841352,2083333.33333333
Mean,0.266369145054971,2388359.95210282
Minimum,0.00421403464315517,0
Maximum,0.355367062613368,57142857.1428571
Statistical range,0.351153027970213,57142857.1428571
Standard deviation,0.119601326981742,3966152.07832908
Count,3790,3790
