Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,0692088359501213;2006018,05416249
Mean;0,0565977368007246;10335429,5876022
Minimum;0,00164782942738384;0
Maximum;0,257061390671879;57142857,1428572
Statistical range;0,255413561244495;57142857,1428572
Standard deviation;0,0636723971800982;13561644,1912437
Count;14534;14534
