Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,201035190140828;2001400,98068648
Mean;0,116737347287325;8260043,77224331
Minimum;0,00164782942738384;0
Maximum;0,242230925825424;57142857,1428571
Statistical range;0,240583096398041;57142857,1428571
Standard deviation;0,0930246208556266;13032888,1540414
Count;6023;6023
