Data
Headers;Channel 0 (Dev2/0) Peak-to-peak;Channel 0 (Dev2/0) Frequency
Channel;Channel 0;Channel 0
Measurement;Peak-to-peak;Frequency
Value;0,173022089875303;2000000
Mean;0,105855198276949;7371014,83274057
Minimum;0,00164782942738384;0
Maximum;0,242230925825424;57142857,1428571
Statistical range;0,240583096398041;57142857,1428571
Standard deviation;0,0836094356568964;12376334,4796746
Count;11983;11983
